$GPGGA,000000,03738.2418,S,14525.1220,E,1,05,1.0,100.0,M,00.0,M,,*6C
$GPGGA,000000,03738.2479,S,14525.1229,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2543,S,14525.1239,E,1,05,1.0,100.0,M,00.0,M,,*6B
$GPGGA,000000,03738.2610,S,14525.1239,E,1,05,1.0,100.0,M,00.0,M,,*6E
$GPGGA,000000,03738.2672,S,14525.1266,E,1,05,1.0,100.0,M,00.0,M,,*60
$GPGGA,000000,03738.2733,S,14525.1275,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2798,S,14525.1284,E,1,05,1.0,100.0,M,00.0,M,,*69
$GPGGA,000000,03738.2862,S,14525.1293,E,1,05,1.0,100.0,M,00.0,M,,*65
$GPGGA,000000,03738.2921,S,14525.1330,E,1,05,1.0,100.0,M,00.0,M,,*6B
$GPGGA,000000,03738.2974,S,14525.1376,E,1,05,1.0,100.0,M,00.0,M,,*69
$GPGGA,000000,03738.3001,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.3010,S,14525.1513,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2994,S,14525.1586,E,1,05,1.0,100.0,M,00.0,M,,*6E
$GPGGA,000000,03738.2962,S,14525.1660,E,1,05,1.0,100.0,M,00.0,M,,*6C
$GPGGA,000000,03738.2928,S,14525.1724,E,1,05,1.0,100.0,M,00.0,M,,*63
$GPGGA,000000,03738.2912,S,14525.1797,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2923,S,14525.1870,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2951,S,14525.1934,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2985,S,14525.1998,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.3006,S,14525.2062,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.3001,S,14525.2136,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2978,S,14525.2209,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.2942,S,14525.2264,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2907,S,14525.2319,E,1,05,1.0,100.0,M,00.0,M,,*67
$GPGGA,000000,03738.2887,S,14525.2392,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2875,S,14525.2447,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.2850,S,14525.2502,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.2809,S,14525.2529,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2763,S,14525.2548,E,1,05,1.0,100.0,M,00.0,M,,*69
$GPGGA,000000,03738.2715,S,14525.2557,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2667,S,14525.2557,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2617,S,14525.2566,E,1,05,1.0,100.0,M,00.0,M,,*67
$GPGGA,000000,03738.2569,S,14525.2557,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.2518,S,14525.2557,E,1,05,1.0,100.0,M,00.0,M,,*69
$GPGGA,000000,03738.2470,S,14525.2548,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.2420,S,14525.2548,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2372,S,14525.2539,E,1,05,1.0,100.0,M,00.0,M,,*6B
$GPGGA,000000,03738.2321,S,14525.2539,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2273,S,14525.2529,E,1,05,1.0,100.0,M,00.0,M,,*6A
$GPGGA,000000,03738.2223,S,14525.2529,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.2175,S,14525.2529,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.2125,S,14525.2529,E,1,05,1.0,100.0,M,00.0,M,,*6A
$GPGGA,000000,03738.2077,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*65
$GPGGA,000000,03738.2026,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.1964,S,14525.2511,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.1909,S,14525.2465,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.1859,S,14525.2420,E,1,05,1.0,100.0,M,00.0,M,,*63
$GPGGA,000000,03738.1834,S,14525.2355,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.1832,S,14525.2282,E,1,05,1.0,100.0,M,00.0,M,,*60
$GPGGA,000000,03738.1850,S,14525.2209,E,1,05,1.0,100.0,M,00.0,M,,*67
$GPGGA,000000,03738.1884,S,14525.2136,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.1919,S,14525.2081,E,1,05,1.0,100.0,M,00.0,M,,*69
$GPGGA,000000,03738.1942,S,14525.2017,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.1937,S,14525.1943,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.1914,S,14525.1879,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.1877,S,14525.1824,E,1,05,1.0,100.0,M,00.0,M,,*64
$GPGGA,000000,03738.1843,S,14525.1760,E,1,05,1.0,100.0,M,00.0,M,,*6C
$GPGGA,000000,03738.1827,S,14525.1687,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.1834,S,14525.1614,E,1,05,1.0,100.0,M,00.0,M,,*6E
$GPGGA,000000,03738.1864,S,14525.1550,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.1912,S,14525.1504,E,1,05,1.0,100.0,M,00.0,M,,*69
$GPGGA,000000,03738.1974,S,14525.1477,E,1,05,1.0,100.0,M,00.0,M,,*6C
$GPGGA,000000,03738.2038,S,14525.1458,E,1,05,1.0,100.0,M,00.0,M,,*63
$GPGGA,000000,03738.2104,S,14525.1449,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2166,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*60
$GPGGA,000000,03738.2232,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2296,S,14525.1431,E,1,05,1.0,100.0,M,00.0,M,,*6A
$GPGGA,000000,03738.2358,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.2424,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*63
$GPGGA,000000,03738.2489,S,14525.1449,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2553,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2617,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.2681,S,14525.1431,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.2745,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*67
$GPGGA,000000,03738.2809,S,14525.1440,E,1,05,1.0,100.0,M,00.0,M,,*60
$GPGGA,000000,03738.2875,S,14525.1449,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2933,S,14525.1486,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2983,S,14525.1522,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.3015,S,14525.1586,E,1,05,1.0,100.0,M,00.0,M,,*6F
$GPGGA,000000,03738.3026,S,14525.1669,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.3017,S,14525.1742,E,1,05,1.0,100.0,M,00.0,M,,*67
$GPGGA,000000,03738.2985,S,14525.1806,E,1,05,1.0,100.0,M,00.0,M,,*6B
$GPGGA,000000,03738.2953,S,14525.1870,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.2933,S,14525.1943,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2942,S,14525.2017,E,1,05,1.0,100.0,M,00.0,M,,*6B
$GPGGA,000000,03738.2965,S,14525.2081,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.2990,S,14525.2145,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2999,S,14525.2218,E,1,05,1.0,100.0,M,00.0,M,,*60
$GPGGA,000000,03738.2981,S,14525.2291,E,1,05,1.0,100.0,M,00.0,M,,*68
$GPGGA,000000,03738.2949,S,14525.2365,E,1,05,1.0,100.0,M,00.0,M,,*66
$GPGGA,000000,03738.2921,S,14525.2429,E,1,05,1.0,100.0,M,00.0,M,,*67
$GPGGA,000000,03738.2887,S,14525.2474,E,1,05,1.0,100.0,M,00.0,M,,*62
$GPGGA,000000,03738.2843,S,14525.2502,E,1,05,1.0,100.0,M,00.0,M,,*6A
$GPGGA,000000,03738.2795,S,14525.2511,E,1,05,1.0,100.0,M,00.0,M,,*6C
$GPGGA,000000,03738.2747,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.2697,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*6D
$GPGGA,000000,03738.2649,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*6E
$GPGGA,000000,03738.2598,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*61
$GPGGA,000000,03738.2550,S,14525.2520,E,1,05,1.0,100.0,M,00.0,M,,*65
